"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 15:47:08 GMT 2024","Sun Oct 20 15:47:18 GMT 2024","10565","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"failed","Sun Oct 20 15:33:37 GMT 2024","Sun Oct 20 15:34:33 GMT 2024","55747","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"failed","Sun Oct 20 15:47:20 GMT 2024","Sun Oct 20 15:49:21 GMT 2024","120908","","","","","","Validate Council Output [ValeofWhiteHorseCouncil]",""
"passed","Sun Oct 20 15:15:44 GMT 2024","Sun Oct 20 15:16:27 GMT 2024","42981","","","","","","Validate Council Output [BarnetCouncil]",""
"passed","Sun Oct 20 15:34:51 GMT 2024","Sun Oct 20 15:34:54 GMT 2024","2817","","","","","","Validate Council Output [NorthYorkshire]",""
"passed","Sun Oct 20 15:52:19 GMT 2024","Sun Oct 20 15:52:26 GMT 2024","7249","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Sun Oct 20 15:15:18 GMT 2024","Sun Oct 20 15:15:20 GMT 2024","1315","","","","","","Validate Council Output [CornwallCouncil]",""
"passed","Sun Oct 20 15:34:49 GMT 2024","Sun Oct 20 15:34:51 GMT 2024","2031","","","","","","Validate Council Output [RotherhamCouncil]",""
"passed","Sun Oct 20 15:52:22 GMT 2024","Sun Oct 20 15:52:27 GMT 2024","5272","","","","","","Validate Council Output [WalsallCouncil]",""
"passed","Sun Oct 20 15:34:55 GMT 2024","Sun Oct 20 15:36:17 GMT 2024","81978","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"passed","Sun Oct 20 15:15:20 GMT 2024","Sun Oct 20 15:15:22 GMT 2024","2151","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"passed","Sun Oct 20 15:36:33 GMT 2024","Sun Oct 20 15:36:42 GMT 2024","9666","","","","","","Validate Council Output [SomersetCouncil]",""
"failed","Sun Oct 20 15:36:20 GMT 2024","Sun Oct 20 15:41:20 GMT 2024","300008","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"passed","Sun Oct 20 15:15:49 GMT 2024","Sun Oct 20 15:17:57 GMT 2024","127989","","","","","","Validate Council Output [BoltonCouncil]",""
"failed","Sun Oct 20 15:25:02 GMT 2024","Sun Oct 20 15:30:02 GMT 2024","300009","","","","","","Validate Council Output [HighPeakCouncil]",""
"passed","Sun Oct 20 15:18:12 GMT 2024","Sun Oct 20 15:18:14 GMT 2024","1855","","","","","","Validate Council Output [DurhamCouncil]",""
"failed","Sun Oct 20 15:52:52 GMT 2024","Sun Oct 20 15:57:52 GMT 2024","300030","","","","","","Validate Council Output [WinchesterCityCouncil]",""
"passed","Sun Oct 20 15:53:08 GMT 2024","Sun Oct 20 15:53:11 GMT 2024","2981","","","","","","Validate Council Output [WirralCouncil]",""
"passed","Sun Oct 20 15:52:30 GMT 2024","Sun Oct 20 15:52:33 GMT 2024","2556","","","","","","Validate Council Output [WestMorlandAndFurness]",""
"passed","Sun Oct 20 15:31:31 GMT 2024","Sun Oct 20 15:31:33 GMT 2024","1332","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Sun Oct 20 15:18:01 GMT 2024","Sun Oct 20 15:18:02 GMT 2024","1181","","","","","","Validate Council Output [DoncasterCouncil]",""
"passed","Sun Oct 20 15:42:03 GMT 2024","Sun Oct 20 15:42:04 GMT 2024","1337","","","","","","Validate Council Output [StokeOnTrentCityCouncil]",""
"failed","Sun Oct 20 15:47:18 GMT 2024","Sun Oct 20 15:47:20 GMT 2024","1681","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
